^,,to entrap med.,english,,english,,,,noun,
^,,a trap എലിമ.; also മഞ്ചിക കെണിക്ക V1 കള്ളികൊണ്ടു മഞ്ച ചമെച്ചു a,malayalam,,,,,,,
-,മ,മഞ്ചൽ,malayalam,Gundert (1872) p.794,,,gundert,Ar,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,manzil.,english,,english,,,,noun,
^,,"A stage, day’s journey.",english,,english,,,,noun,
^,,മഞ്ചം?) a light kind of litter.,malayalam,,,,,,,
-,മ,മഞ്ചാടി,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,"ǹǰāḍi 5., also മഞ്ചാടിക്കുരു A bean of the Adenanthera pavonina, weighing 4 grains, used as goldsmith’s weight മ ത്തൂക്കം = ൨ കുന്നി CS മ യിട for weighing diamonds; മ നിറം കൊള്ളും ചെഞ്ചോരിവായ്മലർ KR.",malayalam,KR,,,,,,
-,മ,മഞ്ചി,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,"ǹǰi T A large sort of boat, single-masted Pattimar in coasting trade, holding 10 — 40 tons, Port Manchua",english,,english,,,,noun,
^,,(also വഞ്ചി) മഞ്ചിക,malayalam,,,,,,,
^,,a large basket.,english,,english,,,,noun,
^,,= മഞ്ച 3.,malayalam,,,,,,,
-,മ,മഞ്ചു,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,= മഞ്ചി f മഞ്ചിൽ കയറ്റി TR.,malayalam,TR,,,,,,
^,,= മഞ്ഞു.,malayalam,,,,,,,
-,മ,മാഞ്ചെട്ടി,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,ǹǰeṭṭi T,english,,english,,,,noun,
^,,"മഞ്ജിഷ്ഠ) Rubia Manjith, Bengal madder മ പ്പൊടിയും MM.",malayalam,,,,,,,
-,മ,മഞ്ചേരി,malayalam,Gundert (1872) p.794,,,gundert,N,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,"A village, once the station of a Mal corps for casual acquaintance.",english,,english,,,,noun,
^,,മ യിൽനിന്ന് ഒരുമിച്ചു കൂടിയതു prov,malayalam,,,,,,,
-,മ,മഞ്ജ,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,ǹǰa (S Arj (fr,english,,english,,,,noun,
^,,?) Foam അശ്വത്തിന്നുടെ മ പതിച്ചു Cr മഞ്ഞു rather read മണ്ഡം) — In a print: അശ്വം തന്നുടെ മജ്ജ പതിച്ചു.,malayalam,,,,,,,
-,മ,മഞ്ജരി,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,ńǰari S.,english,,english,,,,noun,
^,,A pearl (G margarita).,english,,english,,,,noun,
^,,"a nosegay, flower-bunch പൂന്തൊത്തു",malayalam,,,,,,,
^,,name of a poem.,english,,english,,,,noun,
-,മ,മഞ്ജൂ,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,"ńǰu S (Te mańči fine, good) — Compar",english,"ChVr, Bhg",english,,,,noun,
^,,Beautiful മഞ്ജൂതരം ഏവം ഉര ചെയ്തു ChVr മഞ്ജുഗീതം Bhg.,malayalam,"ChVr, Bhg",,,,,,
-,മ,മഞ്ഞ,malayalam,Gundert (1872) p.794,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,ńńa (fr Yellow or turmeric colour.,english,,english,,,,noun,
^,,മഞ്ഞൾ),malayalam,,,,,,,
-,മ,മഞ്ഞക്കരു,malayalam,Gundert (1872) p.794,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,yolk of an egg.,english,,english,,,,noun,
-,മ,മഞ്ഞക്കാണി,malayalam,Gundert (1872) p.794,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""794"", ""etymology"": """"}"
^,,gift of a father for under-taking a special job V1.,english,,english,,,,noun,
-,മ,മഞ്ഞക്കൂരി,malayalam,Gundert (1872) p.795,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,kind of fish.,english,,english,,,,noun,
-,മ,മഞ്ഞച്ചീല,malayalam,Gundert (1872) p.795,,,gundert,cloth,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,dipped or dyed in turmeric.,english,,english,,,,noun,
-,മ,മഞ്ഞപ്പക്ഷി,malayalam,Gundert (1872) p.795,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,golden oriole MC.,english,MC,english,,,,noun,
-,മ,മഞ്ഞപ്പാൽ,malayalam,Gundert (1872) p.795,,,gundert,cocoanut,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,"-milk with turmeric & sugar, given to new-born infants V1.",english,,english,,,,noun,
-,മ,മഞ്ഞപ്പാവാട,malayalam,Gundert (1872) p.795,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,yellow flag of a MahārājaV1.,english,,english,,,,noun,
-,മ,മഞ്ഞപ്പൊടി,malayalam,Gundert (1872) p.795,,,gundert,turmeric,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,powder.,english,,english,,,,noun,
-,മ,മഞ്ഞമുണ്ടു,malayalam,Gundert (1872) p.795,,,gundert,No,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,Trav,english,,english,,,,noun,
^,,= മഞ്ഞച്ചീല worn by children on ōṇam (loosing colour).,malayalam,,,,,,,
-,മ,മഞ്ഞൾ,malayalam,Gundert (1872) p.795,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,ńńaḷ (T mańǰaḷ).,english,,english,,,,noun,
^,,"Indian saffron, Curcuma longa, turmeric GP",english,,english,,,,noun,
^,,also കൊച്ചിമ.; (വറട്ടുമഞ്ഞൾ dried).,malayalam,,,,,,,
^,,Cure Curcuma xanthorrhiza GP,english,"GP, CG",english,,,,noun,
^,,"yellow dye മ പിഴിഞ്ഞതോ CG — Kinds: കസ്തൂരിമ Zerumbet, കുപ്പമ Bixa orellana (from Ameri-ca) GP., മരമ specific for eye-diseases (മരമ’ളിന്റെ വെള്ളം), വാടാമ etc.",malayalam,"GP, CG",,,,,,
-,മ,മഞ്ഞളിക്ക,malayalam,Gundert (1872) p.795,,,gundert,to,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,water vo-mited,english,"VCh, Nid, Asht",english,,,,noun,
^,,turn yellow നേത്രം മ’ച്ചു വരിക Nid പിത്തം മ’ച്ചുള്ള നീർ VCh ശരീരം മ’ച്ചിരിക്ക = പീതത Asht.,malayalam,"VCh, Nid, Asht",,,,,,
-,മ,മഞ്ഞു,malayalam,Gundert (1872) p.795,,,gundert,ma,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,"ńńu̥ (T mańǰu, aM",english,,english,,,,noun,
^,,മഞ്ചു).,malayalam,,,,,,,
^,,"Dew, mist മ പെയ്യുക (& അടിയുക No.) രാവു നടന്നു മ കൊണ്ടു TP ആദിത്യനെ കണ്ട മ പോലേ Mantr.",malayalam,TP,,,,,,
^,,Pārvati,english,"Bhg, RC",english,,,,noun,
^,,snow മഞ്ചാർ കുന്നിന്മകൾ RC മഞ്ഞു കട്ടിയായുറെക്കുന്നു Bhg.,malayalam,"Bhg, RC",,,,,,
-,മ,മട,malayalam,Gundert (1872) p.795,,,gundert|tamil,maḍa,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": ""tamil""}"
^,,maḍu).,english,,english,,,,noun,
^,,the cave of.,english,"Anj, Bhr",english,,,,noun,
^,,"A hollow, hole as of snakes, rats എലിമടയിൽ പുക്കുകൊൾവിൻ Bhr.; കടുവാമലമ്പുലി കൂടും മട Anj",malayalam,"Anj, Bhr",,,,,,
^,,"a sluice, flood-gate.",english,,english,,,,noun,
^,,"the name of different Iḍangāḷis പതിനാറാം മട or പാട്ട ഇടങ്ങഴി by which the Janmi is paid, holding nearly 5 Nāl̤i, പതിനെട്ടാം മട = വില്ക്കുന്ന ഇ bazar measure of 4 Nāl̤i, ഇരുപതാം മട = ചെലവിടങ്ങാഴി by which servants are paid, little above 3 Nāl̤i.",malayalam,,,,,,,
^,,"a fold of cattle മടവെക്ക to fence in a piece of ground V1.; മടകൂട്ടുക, മടയിൽ കൂട്ടുക to bring cattle into the fold.",malayalam,,,,,,,
-,മ,മടപ്പള്ളി,malayalam,Gundert (1872) p.795,,,gundert,Royal,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,a minister of Cochin.,english,"TP, KR",english,,,,noun,
^,,hunting lodge മ വെപ്പാൻ പിശകിവന്നോരോ പടുത്വമുള്ളവൻ ചമച്ചു KR മ ത്തങ്ങൾ TP,malayalam,"TP, KR",,,,,,
-,മ,മടപ്പാടു,malayalam,Gundert (1872) p.795,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,"domain, royal farm; king’s gra-nary V1",english,,english,,,,noun,
-,മ,മടപ്പുര,malayalam,Gundert (1872) p.795,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,house with a kind of temple തീയന്റെ മഠപ്പുരെക്കൽ നേൎച്ചക്കായ്ക്കൊണ്ടു പോയി TR.,malayalam,TR,,,,,,
-,മ,മടങ്ങുക,malayalam,Gundert (1872) p.795,,,gundert,maḍaṅṅu,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""795"", ""etymology"": """"}"
^,,"To be bent, മുന മ KR.; to be folded ഇടത്തേക്കൈ അല്പം മടങ്ങി shrunk, bent.",malayalam,KR,,,,,,
^,,"to double up, return മടങ്ങിപ്പോയാലും മഹാജനങ്ങളേ KR ഞാൻ മടങ്ങിപ്പോരും (in company), നീ നാള മ പ്പോരേണം = വരേണം മ പ്പോകും (by myself) മടങ്ങിച്ചെല്ലുക a., (said of a person) = പോകുന്നു b., ഞാൻ മടങ്ങിപ്പോന്ന സ്ഥലത്തിൽ തിരികേ പോക I go to a place a 2d time മടങ്ങി back even with v മടങ്ങി അയച്ചു MR (better മടക്കി).",malayalam,"MR, KR",,,,,,
^,,ashamed why not give up your,english,"TR, CG, KR",english,,,,noun,
^,,"to return defeated, to retreat മന്ദനായി നിന്നു മടങ്ങുന്നേൻ CG മുടങ്ങി കൈകാലും മടങ്ങി ബുദ്ധിയും KR.; മടങ്ങാത്തത് എന്തു TR",malayalam,"TR, CG, KR",,,,,,
-,മ,മടക്കുപുടവ,malayalam,Gundert (1872) p.796,,,gundert,double,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,"cloth, at marriages.",english,,english,,,,noun,
-,മ,മടക്കുവാതിൽ,malayalam,Gundert (1872) p.796,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,folding door.,english,,english,,,,noun,
-,മ,മടക്കെഴുത്താണി,malayalam,Gundert (1872) p.796,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,folding style.,english,,english,,,,noun,
-,മ,മടക്കോല,malayalam,Gundert (1872) p.796,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,folded leaf; a letter മ മന്നവന്മാൎക്ക് എഴുതി Brhmd a royal invita-tion — മ ക്കാരൻ a letter-carrier.,malayalam,,,,,,,
-,മ,മടന്ത,malayalam,Gundert (1872) p.796,,,gundert|tamil,maḍanda,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": ""tamil""}"
^,,(മടം 3).,malayalam,,,,,,,
^,,Višṇu.,english,RC,english,,,,noun,
^,,A young woman (of 19 years T.) മടന്തയർ & മടന്തമാർ RC പൂമ മണാളൻ RC,malayalam,RC,,,,,,
^,,a strong wild yam.,english,,english,,,,noun,
-,മ,മടമ്പു,malayalam,Gundert (1872) p.796,,,gundert,maḍamb,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,ụ M (aC,english,,english,,,,noun,
^,,"maḍame, see മടക്കു 2.).",malayalam,,,,,,,
^,,walking on the heels.,english,,english,,,,noun,
^,,The heel മടമ്പൂന്നിപ്പണിപ്പെട്ടു നടപ്പാറുണ്ടു med,malayalam,,,,,,,
^,,"blunt edge, the back of a knife (= മാടു) മടമ്പിരിമ്പു the metal heel of a musket മടമ്പില്ലാതോരമ്പു Bhg.",malayalam,Bhg,,,,,,
-,മ,മടയൻ,malayalam,Gundert (1872) p.796,,,gundert,maḍaya,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,A stupid person (മടം 3).,malayalam,,,,,,,
^,,who has a sort of private temple മടപ്പുര etc,malayalam,,,,,,,
-,മ,മടൽ,malayalam,Gundert (1872) p.796,,,gundert|tamil,maḍal,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": ""tamil""}"
^,,(Te maṭṭa).,english,,english,,,,noun,
^,,"A palm-bough, see മട്ടൽ.",malayalam,,,,,,,
^,,(in 1796) (an arbitrary tax).,english,TR,english,,,,noun,
^,,"a cadjan, palm-leaf as for thatching ഓരായിരത്തിന്നു ൭ ഉറുപ്പിക വില TR പറമ്പുതോറും ൩൩ മടലോല എടുപ്പിച്ചു TR",malayalam,TR,,,,,,
^,,"the husk of a cocoanut, coat of jack-fruits, etc",english,,english,,,,noun,
^,,മ അടൎത്തുക to peel such മ തേങ്ങ a fresh cocoa-nut entire — മടൽപേടു (പേടു 704) — മ പ്രായം stupid.,malayalam,,,,,,,
-,മ,മടവ,malayalam,Gundert (1872) p.796,,,gundert,maḍava,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,before Sīta; pl song  = women & children.,english,"RC, CG, KR",english,,,,noun,
^,,"മടന്ത) A grown woman, say of 25 years മടവയിക്കു മുമ്പിൽ RC മടവയരുടെ നടുവിൽ, മടവയർകുലം, മ’രുടെ മണി KR മറിവു മുഴുത്തുള്ള മടവാർ VilvP മടവാരെ അടക്കുവാൻ CG മടവാർപിള്ള മറുകരെക്കയക്ക വേണം Mpl",malayalam,"RC, CG, KR",,,,,,
-,മ,മടവി,malayalam,Gundert (1872) p.796,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,"servant girl (= ഇരിക്കുന്നവൾ), മ ചമഞ്ഞാൽ വീട്ടിലേ അമ്മയാമോ Anj.",malayalam,Anj,,,,,,
-,മ,മടവാൾ,malayalam,Gundert (1872) p.796,,,gundert,B,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,"Tirtāla (contr a hatchet, small axe.",english,,english,,,,noun,
^,,"മടാൾ), മടാക്കത്തി Weṭṭ",malayalam,,,,,,,
-,മ,മടി,malayalam,Gundert (1872) p.796,,,gundert,maḍi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""796"", ""etymology"": """"}"
^,,(= മടങ്ങു),malayalam,,,,,,,
^,,Fold.,english,,english,,,,noun,
^,,that par,english,,english,,,,noun,
-,മ,മടിക്കാതേ,malayalam,Gundert (1872) p.797,,,gundert,without,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,"fear or doubt, with all the heart, unreservedly.",english,,english,,,,noun,
-,മ,മടിക്കേരിക്കോട്ട,malayalam,Gundert (1872) p.797,,,gundert,N,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,Mercara TR.,english,TR,english,,,,noun,
-,മ,മടിത്തോക്കു,malayalam,Gundert (1872) p.797,,,gundert,TR,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,a pistol = കൈത്തോക്കു.,malayalam,,,,,,,
-,മ,മടിത്തോൽ,malayalam,Gundert (1872) p.797,,,gundert,Palg,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,a screw-driver (Carp.).,english,,english,,,,noun,
-,മ,മടിയൻ,malayalam,Gundert (1872) p.797,,,gundert,backward,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,", undecided; lazy",english,,english,,,,noun,
^,,"മ ഇരപ്പൻ, മ മലകോരും prov.",malayalam,,,,,,,
-,മ,മടു,malayalam,Gundert (1872) p.797,,,gundert,maḍu,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,"A deep place, pool.",english,,english,,,,noun,
^,,"(= മധു see മട്ടു 3.) sweetness, honey മടുത്തൂകിനമൊഴിമാർ Bhr.; മടുത്തേൻ മൊഴിയാൾ RS Sīta; മടുമലർകളഭം RC.; മടുമലർശരൻ CC Kāma; മടുമലർശരാരി ChVr Siva; ചടുമടുമലർമിഴി SiPu a girl; മടുമൊഴിമാർ Bhr.",malayalam,"CC, Bhr, ChVr, RS, SiPu, RC",,,,,,
-,മ,മടുക്ക,malayalam,Gundert (1872) p.797,,,gundert,B,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,a tree.,english,,english,,,,noun,
-,മ,മടുക്ക,malayalam,Gundert (1872) p.797,,,gundert,maḍukka,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,none will get enough of the sight.,english,Nal,english,,,,noun,
^,,"To be foiled, tired of, to faint മനസ്സുമടുത്തു പോയി vu കാണ്മാൻ മടുപ്പോരില്ല Nal",malayalam,Nal,,,,,,
^,,to decline in price.,english,,english,,,,noun,
^,,to loathe to have a disagree-able taste.,english,,english,,,,noun,
^,,വായിമടുത്തു പോയി no relish for it മടുക്കനേ ഇരിക്ക V1,malayalam,,,,,,,
-,മ,മടെക്ക,malayalam,Gundert (1872) p.797,,,gundert,B,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,"(= മടിവെക്ക?) To labour diligently, [Trav.",malayalam,,,,,,,
-,മ,മട്ട,malayalam,Gundert (1872) p.797,,,gundert|tamil,maṭṭa,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": ""tamil""}"
^,,"A palm-branch, gen",english,,english,,,,noun,
^,,"മട്ടൽ മട്ടലിടിഞ്ഞാൽ തെങ്ങാക, മട്ടലെണ്ണംകുല No.",malayalam,,,,,,,
^,,Cann,english,,english,,,,noun,
^,,a certain measure of length ഒരു മട്ടെക്ക ൫꠱ ചൂടി Mpl (= മട്ടു?).,malayalam,,,,,,,
-,മ,മട്ടക്കണ,malayalam,Gundert (1872) p.797,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""797"", ""etymology"": """"}"
^,,"stick made of a cocoanut branch, (fishermen lose their caste, when struck, with it)",english,,english,,,,noun,
^,,അസ്സൽ ഉറുമിമ.,malayalam,,,,,,,
-,മ,മട്ടക്കൊമ്പു,malayalam,Gundert (1872) p.798,,,gundert,B,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,a horn growing backwards or downwards (fr,english,,english,,,,noun,
^,,മട്ട 1.),malayalam,,,,,,,
-,മ,മട്ടി,malayalam,Gundert (1872) p.798,,,gundert,Te,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,rude work-manship; T Palg a blockhead.,english,,english,,,,noun,
^,,"maḍḍi) clumsy, in മട്ടിപ്പാൽ coarse incense; മട്ടിപ്പണി Palg",malayalam,,,,,,,
-,മ,മട്ടിപ്പുകാരൻ,malayalam,Gundert (1872) p.798,,,gundert,No,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,= മട്ടിയക്കാരൻ.,malayalam,,,,,,,
-,മ,മട്ടിയക്കാരൻ,malayalam,Gundert (1872) p.798,,,gundert,an,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,irresistible flatterer; a trick-[ster.,english,,english,,,,noun,
-,മ,മട്ടു,malayalam,Gundert (1872) p.798,,,gundert,maṭṭu̥,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,(മട്ടം).,malayalam,,,,,,,
^,,"Measure, limit innumerable immense, unbounded is tolerable so far",english,"Nal, Bhg, KR",english,,,,noun,
^,,"മ ഇടുക to fix rules മട്ടില്ലാതാന KR മട്ടില്ലാതൊരു കോപം KR., മട്ടറ്റ മേല്ക്കെട്ടി Nal ശീതം മട്ടിനു ഉണ്ടു No മട്ടുള്ള temperate മുമ്പത്തേ മ തെറ്റി not within the former limits, opp മട്ടിനു നില്ക്ക to know one’s place; മട്ടിനു മീതേ പറയൊല്ല, മട്ടിനു മട്ടിനു (vu മട്ടെക്കു) No = ക്രമമായി അമ്മട്ടും Bhg അള്ള എത്തിക്കും മട്ടും Mpl.",malayalam,"Nal, Bhg, KR",,,,,,
^,,"maḍḍi, also H.) dregs, lees, sediment of oil, palm-wine (=കിട്ടൻ V1., കള്ളിന്റെ അടിയൂറൽ) കള്ളിന്റെ മട്ടും കമ്മളിന്റെ പിട്ടും prov = മത്തു അവന്റെ മട്ടെടുക്ക to humble oneself below him.",malayalam,,,,,,,
^,,palm-juice with charming eyes,english,"Bhr, Sk",english,,,,noun,
^,,"see മടു 2., nectar മട്ടലർബാണൻ Kāma മട്ടേൽമിഴി Bhr മട്ടോൽമിഴിയാൾ Sk മട്ടോലും മൊഴിയാൾ Bhr.",malayalam,"Bhr, Sk",,,,,,
-,മ,മട്ടെക്ക,malayalam,Gundert (1872) p.798,,,gundert,B,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,To be ashamed?,english,,english,,,,noun,
-,മ,മഡ്ഡു,malayalam,Gundert (1872) p.798,,,gundert,maḍ,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,’ḍ’u S,english,KR,english,,,,noun,
^,,(മൎദ്ദ) A drum = നെടുന്തുടി vu മഡ്ഡു ഡിണ്ഡിമം നല്ല മദ്ദളം KR.,malayalam,KR,,,,,,
-,മ,മണക്ക,malayalam,Gundert (1872) p.798,,,gundert|tamil,maṇakka,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": ""tamil""}"
^,,മണം).,malayalam,,,,,,,
^,,smells after dung 2 v,english,"TR, KR",english,,,,noun,
^,,"To yield a smell, അപ്പം പഴക്കം മ smells old, ചാണകം മ പൂനന്നായി മ — എനിക്ക് ഒന്നും മ’ക്കുന്നില്ല to smell അവന്റെ വായി മണത്തു നോക്കു TR അണെച്ചു മൂൎദ്ധാവിൽ മണത്തു ആസനം കൊടുത്തു KR kissed, as a mother her son, = മുകരുക.",malayalam,"TR, KR",,,,,,
-,മ,മണങ്ങു,malayalam,Gundert (1872) p.798,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,"bad sort of fish, pilchard; a bait fixed to a fish-hook V1.",english,,english,,,,noun,
-,മ,മണങ്ങുക,malayalam,Gundert (1872) p.798,,,gundert,CG,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,"maṇagu to be pliant, bent, to join).",english,,english,,,,noun,
^,,= വ — (C,malayalam,,,,,,,
-,മ,മണക്കോലക്കട്ടിൽ,malayalam,Gundert (1872) p.798,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,"Nāyar’s bed, hon.",english,,english,,,,noun,
-,മ,മണപ്പുര,malayalam,Gundert (1872) p.798,,,gundert,V,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,a chamber built for bride & bridegroom.,english,,english,,,,noun,
-,മ,മണമാളൻ,malayalam,Gundert (1872) p.798,,,gundert,RC,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""798"", ""etymology"": """"}"
^,,Siva.,english,,english,,,,noun,
^,,"a bridegroom, husband മലമകൾ മ",malayalam,,,,,,,
-,മ,മണാളൻ,malayalam,Gundert (1872) p.799,,,gundert,id,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": """"}"
^,,പുത്രീമ’ന്റെ ശേഷക്രിയ Si Pu.,malayalam,Si Pu,,,,,,
-,മ,മണൽ,malayalam,Gundert (1872) p.799,,,gundert|tamil,maṇal,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": ""tamil""}"
^,,trickishness — adj,english,,english,,,,noun,
^,,"(മൺ) Sand = പൂഴി മ കൊണ്ടു കയർ കെട്ടുക Palg., പിരിക്ക No മണലൻ (ചിറാകു 365).",malayalam,,,,,,,
-,മ,മണൽകുന്നു,malayalam,Gundert (1872) p.799,,,gundert,No,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": """"}"
^,,a sand-hill,english,,english,,,,noun,
^,,(so മണ(ൽ)ക്കണ്ടം).,malayalam,,,,,,,
-,മ,മണലമീൻ,malayalam,Gundert (1872) p.799,,,gundert,the,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": """"}"
^,,mullet = കണമ്പു.,malayalam,,,,,,,
-,മ,മണലി,malayalam,Gundert (1872) p.799,,,gundert,a,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": """"}"
^,,med Aspalathus Ind Dentella repens Rh a bad sort of small-pox.,english,"GP, Rh",english,,,,noun,
^,,"plant, also മണൽച്ചീര So വാതഘ്നം GP Kinds: ചുവന്ന മ Smithia sensitiva, ചെറു മ — കരിമണലി loc",malayalam,"GP, Rh",,,,,,
-,മ,മണാട്ടി,malayalam,Gundert (1872) p.799,,,gundert,maṇāṭṭi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": """"}"
^,,A bride (see under മണം 3.).,malayalam,,,,,,,
^,,a kind of frog (prh,english,,english,,,,noun,
^,,"മണറ്റവള, മണൽത്തവള V1.).",malayalam,,,,,,,
-,മ,മണി,malayalam,Gundert (1872) p.799,,,gundert|sanskrit,maṇi,,"{""source"": ""gundert"", ""year"": 1872, ""page"": ""799"", ""etymology"": ""sanskrit""}"
^,,"A bead, grain നെന്മ., എണ്മ., കുണ്മ., കൃഷ്ണമ മണി പിടിക്ക to granulate ൎമ ആക്ക to thresh.",malayalam,,,,,,,
^,,"a gem, pearl നവമണികൾ കൊ",malayalam,,,,,,,
